0	3
1	4
2	5
3	6
4	7
5	8
6	9
7	10
9	11
11	12
12	13
14	14
15	15
16	16
17	17
18	18
19	19
21	20
22	21
23	22
24	23
25	24
54	25
55	26
56	27
57	28
58	29
60	30
61	31
62	32
63	33
106	34
107	35
108	36
109	37
111	38
113	39
114	40
115	41
119	42
120	43
121	44
122	45
123	46
125	47
127	48
128	49
129	50
132	51
133	52
134	53
135	54
136	55
137	56
138	57
139	58
140	59
141	60
142	61
144	62
149	63
150	64
151	65
154	66
155	67
156	68
157	69
159	70
160	71
161	72
162	73
163	74
164	75
165	76
166	77
167	78
168	79
169	80
170	81
171	82
172	83
173	84
178	85
182	86
183	87
184	88
185	89
186	90
196	91
197	92
198	93
199	94
200	95
203	96
206	97
210	98
211	99
215	100
217	101
219	102
220	103
221	104
222	105
223	106
224	107
225	108
226	109
230	110
231	111
232	112
233	113
234	114
236	115
237	116
238	117
239	118
243	119
245	120
247	121
250	122
251	123
252	124
253	125
254	126
260	127
263	128
267	129
287	130
288	131
289	132
290	133
291	134
292	135
293	136
294	137
295	138
296	139
298	140
300	141
302	142
303	143
306	144
307	145
309	146
310	147
311	148
313	149
314	150
315	151
316	152
317	153
318	154
319	155
320	156
329	157
331	158
332	159
333	160
334	161
335	162
336	163
337	164
338	165
353	166
368	167
386	168
409	169
478	170
511	171
522	172
541	173
542	174
546	175
569	176
570	177
571	178
698	179
699	180
714	181
732	182
737	183
743	184
746	185
747	186
748	187
749	188
750	189
751	190
752	191
755	192
756	193
757	194
758	195
759	196
760	197
762	198
764	199
766	200
768	201
769	202
772	203
773	204
774	205
775	206
776	207
777	208
779	209
780	210
781	211
782	212
783	213
787	214
788	215
790	216
792	217
793	218
794	219
795	220
797	221
798	222
800	223
801	224
802	225
803	226
804	227
805	228
806	229
807	230
808	231
809	232
816	233
827	234
830	235
844	236
872	237
920	238
921	239
923	240
924	241
925	242
927	243
928	244
929	245
954	246
959	247
962	248
963	249
984	250
997	251
1005	252
1017	253
1018	254
1024	255
1025	256
1031	257
1032	258
1033	259
1035	260
1036	261
1037	262
1038	263
1042	264
1051	265
1052	266
1053	267
1054	268
1055	269
1061	270
1063	271
1064	272
1067	273
1068	274
1069	275
1070	276
1071	277
1072	278
1073	279
1108	280
1109	281
1111	282
1119	283
1145	284
1173	285
1352	286
1353	287
1354	288
1355	289
1356	290
1357	291
1358	292
1359	293
1360	294
1361	295
1362	296
1365	297
1366	298
1367	299
1368	300
1369	301
1370	302
1372	303
1374	304
1375	305
1376	306
1377	307
1378	308
1385	309
1396	310
1398	311
1399	312
1400	313
1401	314
1415	315
1416	316
1417	317
1418	318
1420	319
1422	320
1423	321
1424	322
1425	323
1437	324
1514	325
1515	326
1516	327
1517	328
1518	329
1519	330
1520	331
1528	332
1530	333
1532	334
1534	335
1535	336
1554	337
1561	338
1575	339
1576	340
1577	341
1589	342
1591	343
1592	344
1594	345
1605	346
1607	347
1626	348
1633	349
1695	350
1704	351
1714	352
1715	353
1716	354
1724	355
1728	356
1730	357
1731	358
1732	359
1733	360
1740	361
1840	362
1841	363
1842	364
1843	365
1846	366
1847	367
1848	368
1850	369
1851	370
1852	371
1853	372
1854	373
1855	374
1856	375
1857	376
1858	377
1859	378
1967	379
2041	380
2045	381
2046	382
2059	383
2060	384
2061	385
2062	386
2063	387
2067	388
2068	389
2089	390
2091	391
2092	392
2093	393
2094	394
2158	395
2159	396
2163	397
2171	398
2175	399
2179	400
2185	401
2186	402
2188	403
2195	404
2197	405
2198	406
2199	407
2200	408
2201	409
2202	410
2203	411
2204	412
2205	413
2208	414
2209	415
2210	416
2211	417
2212	418
2213	419
2214	420
2215	421
2216	422
2217	423
2218	424
2219	425
2225	426
2230	427
2231	428
2232	429
2233	430
2234	431
2235	432
2236	433
2237	434
2241	435
2242	436
2243	437
2244	438
2246	439
2266	440
2267	441
2268	442
2269	443
2270	444
2271	445
2275	446
2277	447
2284	448
2285	449
2291	450
2292	451
2293	452
2295	453
2298	454
2299	455
2300	456
2301	457
2302	458
2305	459
2306	460
2307	461
2308	462
2309	463
2310	464
2315	465
2319	466
2321	467
2322	468
2323	469
2324	470
2325	471
2327	472
2330	473
2334	474
2335	475
2336	476
2337	477
2338	478
2339	479
2340	480
2346	481
2362	482
2363	483
2364	484
2365	485
2366	486
2367	487
2368	488
2369	489
2374	490
2375	491
2381	492
2384	493
2391	494
2413	495
2415	496
2416	497
2417	498
2420	499
2445	500
2446	501
2454	502
2455	503
2456	504
2459	505
2460	506
2461	507
2462	508
2463	509
2464	510
2465	511
2466	512
2467	513
2520	514
2521	515
2566	516
2617	517
2619	518
2622	519
2626	520
2640	521
2664	522
2692	523
2693	524
2705	525
2766	526
2767	527
2780	528
2781	529
2782	530
2783	531
2786	532
2787	533
2788	534
2792	535
2795	536
2796	537
2797	538
2798	539
2799	540
2800	541
2801	542
2802	543
2815	544
2816	545
2820	546
2821	547
2822	548
2825	549
2826	550
2827	551
2857	552
2858	553
2867	554
2868	555
2869	556
2870	557
2872	558
2877	559
3157	560
3174	561
3214	562
3215	563
3216	564
3217	565
3221	566
3222	567
3225	568
3232	569
3233	570
3249	571
3251	572
3252	573
3256	574
3257	575
3258	576
3262	577
3271	578
3272	579
3281	580
3360	581
3362	582
3364	583
3365	584
3392	585
3411	586
3451	587
3452	588
3462	589
3466	590
3467	591
3472	592
3473	593
3477	594
3485	595
3492	596
3507	597
3508	598
3510	599
3511	600
3512	601
3517	602
3518	603
3621	604
3625	605
3626	606
3627	607
3653	608
3670	609
3678	610
3679	611
3681	612
3683	613
3685	614
3687	615
3704	616
3705	617
3719	618
3720	619
3738	620
3743	621
3745	622
3747	623
3754	624
3766	625
3768	626
3813	627
3814	628
3824	629
3827	630
3900	631
3901	632
3907	633
3908	634
3909	635
3914	636
3915	637
3916	638
3917	639
3918	640
3919	641
3920	642
3921	643
3922	644
3953	645
3958	646
3963	647
3964	648
3969	649
3972	650
3990	651
3997	652
3999	653
4000	654
4001	655
4003	656
4004	657
4025	658
4031	659
4077	660
4387	661
5730	662
5731	663
5736	664
5739	665
5741	666
5742	667
5757	668
5758	669
5777	670
5778	671
5779	672
5780	673
5781	674
5782	675
5783	676
5784	677
5785	678
5787	679
5792	680
5795	681
5796	682
5797	683
5798	684
5810	685
5811	686
5816	687
5817	688
5826	689
5842	690
5849	691
5855	692
5856	693
5858	694
5866	695
5907	696
5908	697
5911	698
5912	699
5916	700
5934	701
5946	702
5951	703
5958	704
6003	705
6011	706
6022	707
6031	708
6032	709
6042	710
6068	711
6069	712
6070	713
6071	714
6072	715
6073	716
6074	717
6075	718
6090	719
6091	720
6092	721
6094	722
6099	723
6100	724
6111	725
6114	726
6115	727
6116	728
6117	729
6118	730
6119	731
6121	732
6123	733
6124	734
6125	735
6127	736
6128	737
6131	738
6132	739
6133	740
6134	741
6137	742
6142	743
6144	744
6145	745
6147	746
6148	747
6149	748
6150	749
6164	750
6174	751
6187	752
6197	753
6199	754
6208	755
6214	756
6228	757
6231	758
6232	759
6233	760
6237	761
6238	762
6239	763
6241	764
6242	765
6244	766
6245	767
6246	768
6247	769
6344	770
6345	771
6346	772
6347	773
6348	774
6349	775
6382	776
6385	777
6400	778
6468	779
6469	780
6479	781
6481	782
6482	783
6539	784
6547	785
6677	786
6678	787
6691	788
6693	789
6826	790
6827	791
6828	792
6829	793
6920	794
6922	795
6933	796
6949	797
6968	798
6999	799
7000	800
7021	801
7024	802
7035	803
7036	804
7037	805
7067	806
7116	807
7343	808
7386	809
7390	810
7391	811
7392	812
7445	813
7446	814
7447	815
7465	816
7505	817
7685	818
7698	819
7800	820
7873	821
7874	822
7879	823
7903	824
7990	825
7991	826
7993	827
9003	828
9013	829
9051	830
9056	831
